Airtemp,Rel.Hum,Rain,W.Speed,leaf wetness hr.,Bacterial leaf spot,Downy mildew,Powdery mildew,Alternariablight,Rhizopusrot,Girdle beetle
26.6,45,0,0.1,0,0,0,1,0,0,0
26.4,49,0,0.2,0,0,0,1,0,0,0
26,43,0,0.1,0,0,0,0,0,0,0
25.6,42,0,0.2,0,0,0,0,0,0,0
26.1,50,0,0.1,0,0,0,1,0,0,0
26.9,51,0,0.2,0,0,0,1,0,0,0
26.2,51,0,0.1,0,0,0,1,0,0,0
26.9,53,0,0.2,0,0,0,1,0,0,0
25.1,58,0,0.2,4.33,0,0,1,0,0,0
24.9,65,0,0.2,8.67,0,1,0,0,0,1
25,56,0,0.2,0,0,0,1,0,0,0
25.2,53,0,0.1,0,0,0,1,0,0,0
26.4,48,0,0.2,0,0,0,1,0,0,0
27.2,43,0,0.2,0,0,0,0,0,0,0
26.8,40,0,0.3,0,0,0,0,0,0,0
26.2,46,0,0.4,0,0,0,1,0,0,0
26.4,45,0,0.4,0,0,0,1,0,0,0
25.6,44,0,0.2,0,0,0,0,0,0,0
26.7,51,0,0.2,0,0,0,1,0,0,0
27.5,47,0,0.1,0,0,0,1,0,0,0
28.2,53,0,0.1,2.58,0,0,1,0,0,0
27.3,43,0,0.3,0,0,0,0,0,0,0
27.3,39,0,0.3,0,0,0,0,0,0,0
27.9,39,0,0.3,0,0,0,0,0,0,0
28.9,49,0,0.3,0,0,0,1,0,0,0
28.8,44,0,0.3,0,0,0,0,0,0,0
29.6,41,0,0.4,0,0,0,0,0,0,0
29.6,37,0,0.3,0,0,0,0,0,0,0
29.8,43,0,0.3,0,0,0,0,0,0,0
30.2,48,0,0.3,0,0,0,1,0,0,0
30,52,0,0.6,0,0,0,1,0,0,0
31.3,56,0,0.5,1.25,0,0,1,0,0,0
30.6,41,0,0.3,0,0,0,0,0,0,0
29.6,42,0,0.4,0,0,0,0,0,0,0
28.6,41,0,0.6,0,0,0,0,0,0,0
25.9,44,0,0.1,0,0,0,0,0,0,0
27.9,41,0,0.4,0,0,0,0,0,0,0
29.7,32,0,0.3,0,0,0,0,0,0,0
30,37,0,0.6,0,0,0,0,0,0,0
32.3,34,0,0.6,0,0,0,0,0,0,0
31.5,38,0,1.1,0,0,0,0,0,0,0
30.1,42,0,1.3,0,0,0,0,0,0,0
30.5,40,0,1.1,0,0,0,0,0,0,0
30.5,40,0,0.7,0,0,0,0,0,0,0
31.1,42,0,0.4,0,0,0,0,0,0,0
31.6,39,0,0.7,0,0,0,0,0,0,0
30.5,58,0,2,0,0,0,1,0,0,0
29,57,0,1.9,0,0,0,1,0,0,0
28.2,47,0,1.4,0,0,0,1,0,0,0
29.7,45,0,0.6,0,0,0,1,0,0,0
29.8,38,0,0.3,0,0,0,0,0,0,0
31.4,25,0,0.6,0,0,0,0,0,0,0
30.4,30,0,0.3,0,0,0,0,0,0,0
31.3,35,0,0.6,0.08,0,0,0,0,0,0
32,44,0,0.7,0,0,0,0,0,0,0
31.3,47,0,0.9,0,0,0,1,0,0,0
30.8,58,0,1.5,3.92,0,0,1,0,0,0
30.9,52,0,1.2,0.92,0,0,1,0,0,0
31.3,42,0,1.5,0.08,0,0,0,0,0,0
30.7,39,0,1.2,0,0,0,0,0,0,0
29.5,40,0,1.1,0,0,0,0,0,0,0
29.6,58,0,1,6.42,0,0,1,0,0,0
30.2,57,0,1.2,3.25,0,0,1,0,0,0
30.5,50,0,0.6,3.33,0,0,1,0,0,0
30.6,43,0,0.4,0,0,0,0,0,0,0
30.3,38,0,0.9,0,0,0,0,0,0,0
29.8,35,0,1.2,0,0,0,0,0,0,0
29.7,40,0,1.5,0,0,0,0,0,0,0
29.1,48,0,1.3,1.58,0,0,1,0,0,0
29.4,63,0,2,2.75,0,0,0,0,0,1
28.8,66,0,2,1.17,0,0,0,0,0,1
28.7,66,0,1.7,5.08,0,0,0,0,0,1
30.2,60,0,1.5,0.5,0,0,1,0,0,1
30,62,0,1.1,4.92,0,0,0,0,0,1
30,64,5.6,1.1,3.08,0,0,0,0,1,0
28.7,74,4.8,1.3,3.33,0,0,0,0,1,0
28.3,76,0,0.7,0,0,0,0,0,0,1
28.8,73,0.2,1.1,0.08,0,0,0,0,1,0
28.7,75,0,2,0,0,0,0,0,0,1
29.1,65,0,2.1,0,0,0,0,0,0,1
29,64,0,2.3,0,0,0,0,0,0,1
28.6,65,0.2,2.1,0,0,0,0,0,1,0
29.2,65,0,2.1,0,0,0,0,0,0,1
29.5,63,0,1.6,0,0,0,0,0,0,1
29.5,65,0.6,1.6,0,0,0,0,0,1,0
29.1,65,0,1.8,0,0,0,0,0,0,1
29.1,65,0,2,0,0,0,0,0,0,1
29.1,65,0.8,1.6,0,0,0,0,0,1,0
29.3,68,0.6,1.6,0,0,0,0,0,1,0
29.3,68,0,1.7,0,0,0,0,0,0,1
29.2,69,0,1.8,0,0,0,0,0,0,1
29.1,70,0,1.7,0,0,0,0,0,0,1
27.6,76,1.8,1.2,0.83,0,0,0,0,1,0
26.2,84,45.6,0.9,7.92,1,0,0,0,1,0
25.4,88,0.8,1,8.33,1,0,0,0,1,0
27.7,75,0.4,1.6,0,0,0,0,0,1,0
28.3,71,0,1.6,0,0,0,0,0,0,1
28.6,72,1.4,1.6,0.08,0,0,0,0,1,0
28.6,72,0.2,1.5,0.33,0,0,0,0,1,0
28.2,71,0,1.6,0,0,0,0,0,0,1
29.1,69,0,1.4,0,0,0,0,0,0,1
29,69,0,1.5,0,0,0,0,0,0,1
28.4,68,0.2,1.6,0,0,0,0,0,1,0
29.3,68,0,1.6,0,0,0,0,0,0,1
29.4,68,0,1.3,0,0,0,0,0,0,1
28.7,72,0.2,0.8,2.25,0,0,0,0,1,0
26.3,81,0,0.5,2.67,1,0,0,0,0,0
25,90,14.8,0.4,16.5,1,0,0,0,1,0
26,90,1.6,0.3,12.33,1,0,0,0,1,0
24.9,94,6,0,10.17,1,0,0,0,0,0
25.2,89,0,0.8,0,1,0,0,0,0,0
25.3,85,0.2,0.9,0,1,0,0,0,1,0
26.1,82,0.2,1.3,0,1,0,0,0,1,0
25.9,84,0,1.7,0,1,0,0,0,0,0
26.3,81,0,1.7,0,1,0,0,0,0,0
26.1,84,0,1.4,0,1,0,0,0,0,0
26.4,83,0.4,1.2,0,1,0,0,0,1,0
27.1,81,0,0.9,0,1,0,0,0,0,0
27.4,81,0,1.1,0,1,0,0,0,0,0
25.9,87,0.6,1.2,0.25,1,0,0,0,1,0
24.3,95,6.6,1.1,3.58,1,0,0,0,0,0
25.2,88,0.4,1.4,0,1,0,0,0,1,0
25.8,84,0.4,1.3,0,1,0,0,0,1,0
25.3,92,9.4,0.7,0.92,1,0,0,0,0,0
24.9,94,3.8,0.7,0,1,0,0,0,0,0
24.4,95,1,0.8,0,1,0,0,0,0,0
25.2,91,2.8,0.7,0.67,1,0,0,0,0,0
23.1,99,6.8,0.1,2.58,0,0,0,0,0,0
24.6,95,2.6,1.2,5.58,1,0,0,0,0,0
25.4,91,1.2,1.9,0.58,1,0,0,0,0,0
25.6,89,2,1.7,2.42,1,0,0,0,1,0
22.8,100,21.4,1.3,3.33,0,0,0,0,0,0
22.6,97,46.6,1.1,5.42,0,0,0,0,0,0
23.9,98,4.8,1.5,15.92,0,0,0,0,0,0
25.2,91,1.6,2,10.17,1,0,0,0,0,0
25.6,89,0.2,1.9,1.58,1,0,0,0,1,0
25.1,90,2,2.1,7.25,1,0,0,0,1,0
24.6,92,1.4,2.1,3.17,1,0,0,0,0,0
23.5,98,7.6,1.4,15.25,0,0,0,0,0,0
22.6,99,16.2,1.5,23.92,0,0,0,0,0,0
23.8,95,5.4,1.9,12.67,0,0,0,0,0,0
24,95,2.8,1.4,7.75,1,0,0,0,0,0
24.5,95,2.6,2,2.25,1,0,0,0,0,0
23.9,95,0.8,1.9,5.33,0,0,0,0,0,0
24.1,95,1,1.9,1.67,1,0,0,0,0,0
24,96,2,1.7,5.17,0,0,0,0,0,0
25.3,90,0,2.1,1.08,1,0,0,0,0,0
24.9,92,0.4,1.2,0,1,0,0,0,0,0
25.1,88,0,1.5,0,1,0,0,0,0,0
25.4,87,0,1.5,0,1,0,0,0,0,0
24.8,89,1.6,1.4,6.17,1,0,0,0,1,0
24.8,91,0.6,1.3,1.17,1,0,0,0,0,0
25.7,84,0.4,2.1,0,1,0,0,0,1,0
25.6,82,0,2.2,0,1,0,0,0,0,0
25.6,83,0.2,2.1,0.67,1,0,0,0,1,0
25.3,86,1,2,3,1,0,0,0,1,0
24.2,94,3.4,1.2,15.83,1,0,0,0,0,0
25.1,89,0.4,1.5,3.75,1,0,0,0,1,0
24.6,91,1.6,1.2,2.42,1,0,0,0,0,0
24.8,91,0.6,1.1,1.08,1,0,0,0,0,0
25.5,86,0,1.5,0,1,0,0,0,0,0
25.4,87,0.8,1.3,2.67,1,0,0,0,1,0
24.4,89,0,1.2,0.25,1,0,0,0,0,0
25.2,87,0,1.3,0.33,1,0,0,0,0,0
25.7,84,0,1.3,0.17,1,0,0,0,0,0
26.5,81,0,1.1,0,1,0,0,0,0,0
25.9,87,17.4,0.5,7.75,1,0,0,0,1,0
25.9,91,55.2,0.2,17.42,1,0,0,0,0,0
25,93,9.2,0.3,15.25,1,0,0,0,0,0
24.2,96,18.4,0.5,16.67,0,0,0,0,0,0
25.2,92,0.2,0.7,0,1,0,0,0,0,0
24.9,93,1.6,0.6,4.92,1,0,0,0,0,0
24.1,94,59.4,0.5,16.75,1,0,0,0,0,0
24.4,94,0,1.1,2.42,1,0,0,0,0,0
24.6,90,0,1.9,0,1,0,0,0,0,0
25.3,87,1.2,1.6,0,1,0,0,0,1,0
25.2,87,0,1.8,0,1,0,0,0,0,0
25,92,0.8,1.7,2.33,1,0,0,0,0,0
25,91,0,1.5,5.08,1,0,0,0,0,0
25.5,87,0.4,1.1,6.83,1,0,0,0,1,0
25.6,89,0.2,1,8.92,1,0,0,0,1,0
24.6,92,1.4,1.3,10.92,1,0,0,0,0,0
24.3,93,5.4,1.4,7.25,1,0,0,0,0,0
23.7,97,1.2,1.1,9.75,0,0,0,0,0,0
24.1,95,2.2,1.5,19.75,1,0,0,0,0,0
23.8,92,0,1.4,23.25,0,0,0,0,0,0
24.2,89,0.2,1.1,16.17,1,0,0,0,1,0
25.5,86,0,1.3,13.08,1,0,0,0,0,0
25.9,83,0.4,1.5,10.92,1,0,0,0,1,0
25.8,84,0.2,1,12.17,1,0,0,0,1,0
25.1,88,0,0.4,15.25,1,0,0,0,0,0
25.7,91,74,0.1,16.25,1,0,0,0,0,0
24.8,95,15.8,0.2,18.92,1,0,0,0,0,0
23.8,97,7.4,0.1,17.33,0,0,0,0,0,0
25.1,91,2.4,0.2,10.5,1,0,0,0,0,0
25.3,90,6.2,0.2,6.83,1,0,0,0,1,0
25.6,89,2.2,0.1,4.17,1,0,0,0,1,0
26.1,87,1.4,0.1,11.92,1,0,0,0,1,0
27.1,86,1.4,0.2,2.08,1,0,0,0,1,0
26.5,89,1.6,0.3,1.08,1,0,0,0,1,0
24.5,95,0,0,7.08,1,0,0,0,0,0
28.4,84,0,0.4,7.67,1,0,0,0,0,0
25.1,92,35.6,0.2,14.08,1,0,0,0,0,0
25,91,11.2,0.2,16.08,1,0,0,0,0,0
26,90,0,0.3,9.75,1,0,0,0,0,0
26.6,88,1.4,0.4,0,1,0,0,0,1,0
26.1,87,0.4,0.6,2,1,0,0,0,1,0
24.5,94,0.2,0.7,0,1,0,0,0,0,0
26.1,90,0.2,0.9,0,1,0,0,0,1,0
26.3,90,0,1.2,0,1,0,0,0,0,0
27.1,90,0.2,0.5,0,1,0,0,0,1,0
27.4,89,0.6,0.6,1.17,1,0,0,0,1,0
25.9,91,2.6,1.2,2.92,1,0,0,0,0,0
23.3,95,4.8,1.3,11.75,0,0,0,0,0,0
23,97,27.8,1,15.67,0,0,0,0,0,0
23.3,96,2.2,1,11.33,0,0,0,0,0,0
24.8,91,0.4,0.9,0,1,0,0,0,0,0
24.4,87,0.2,0.5,1.25,1,0,0,0,1,0
23.7,85,0.2,0.3,6.08,0,0,0,0,1,0
24,85,0.2,0,8.75,1,0,0,0,1,0
24.6,85,0.2,0.1,8.83,1,0,0,0,1,0
25.6,83,0.4,0.2,8.25,1,0,0,0,1,0
23.5,95,10.2,0,15.42,0,0,0,0,0,0
25.8,84,0.2,0,9.08,1,0,0,0,1,0
25.3,80,0.2,0.1,8.92,1,0,0,0,1,0
24.7,80,0,0.1,7.67,1,0,0,0,0,1
24.7,80,0.6,0,9.17,1,0,0,0,1,0
24.9,78,0,0,9.67,0,0,0,0,0,1
23.8,77,2,0,8.83,0,0,0,0,1,0
24.3,78,1,0,8,0,0,0,0,1,0
24.7,78,0,0,8.42,0,0,0,0,0,1
24.4,76,0.2,0.1,7.92,0,0,0,0,1,0
24,72,0.4,0.1,3.75,0,0,0,0,1,0
22.4,72,0.2,0,5.67,0,0,0,0,1,0
21.6,74,0.6,0,7.25,0,0,0,0,1,0
21.6,75,0.8,0.1,6.58,0,0,0,0,1,0
21.2,74,7,0.1,8.08,0,0,0,0,1,0
21.2,70,0,0.2,7.58,0,1,0,0,0,1
21.8,72,0.6,0.1,5.92,0,0,0,0,1,0
21.6,69,1,0.3,6.58,0,1,0,0,1,0
20.9,68,0.4,0.2,6.42,0,1,0,0,1,0
20.6,69,0,0.1,6.5,0,1,0,0,0,1
20.3,66,0,0.4,5.92,0,1,0,0,0,1
19.8,69,0.2,0.3,4.67,0,1,0,0,0,0
20.8,71,0,0.2,4.92,0,0,0,0,0,1
21.3,75,0.2,0.2,5,0,0,0,0,1,0
23.6,78,0,0.3,0,0,0,0,0,0,1
24.8,78,0,0.3,1.58,0,0,0,0,0,1
25,77,0,0.6,1.92,0,0,0,0,0,1
23.8,91,0.4,0.4,5.17,0,0,0,0,0,0
21.4,100,50.6,0.3,23.92,0,0,0,0,0,0
21.4,99,47.4,1.7,17.5,0,0,0,0,0,0
24.2,90,8.6,0.1,0,1,0,0,0,1,0
23.2,90,0,0,0,0,0,0,0,0,0
22.8,95,0,0,0,0,0,0,0,0,0
23.8,91,0,0,0,0,0,0,0,0,0
22,99,0,0,11.5,0,0,0,0,0,0
23.6,96,5.4,0,17.08,0,0,0,0,0,0
23.9,91,0.6,0,14.25,0,0,0,0,0,0
22.7,89,3.6,0.1,14.5,0,0,0,0,1,0
21.8,86,2.4,0,14,0,0,0,0,1,0
21.4,84,2.4,0,12.75,0,0,0,0,1,0
20.9,84,2.2,0.1,13.17,0,0,0,0,1,0
20.3,82,2.8,0,12.42,0,0,0,0,1,0
21.1,82,2.6,0,12.33,0,0,0,0,1,0
22.1,82,1,0,11.5,0,0,0,0,1,0
22.5,84,1,0,10.58,0,0,0,0,1,0
22.4,81,1,0.1,10.5,0,0,0,0,1,0
20.7,80,1.2,0.1,10.08,0,0,0,0,1,0
18.9,79,0.4,0.1,11.08,0,0,0,1,0,0
18,80,1.2,0.1,11.42,0,0,0,1,0,0
18.3,80,0.4,0.1,11.58,0,0,0,1,0,0
19.2,81,1,0.1,12,0,0,0,1,0,0
19.9,83,2.2,0,11.75,0,0,0,1,0,0
21.1,83,2.4,0,11.75,0,0,0,0,1,0
21.8,81,1.4,0,10.33,0,0,0,0,1,0
21.5,81,2.4,0,10.08,0,0,0,0,1,0
21.2,83,2.4,0,10.92,0,0,0,0,1,0
20.8,79,2,0.1,11.25,0,0,0,0,1,0
19.7,79,2,0.2,11.25,0,0,0,1,0,0
19.6,81,4.8,0.1,11.67,0,0,0,1,0,0
19.8,82,1.4,0.2,12,0,0,0,1,0,0
19.5,82,1.6,0.2,10.17,0,0,0,1,0,0
20,81,0.8,0.1,11.25,0,0,0,1,1,0
21.1,81,0.4,0,11.33,0,0,0,0,1,0
21.4,82,1.8,0,11.67,0,0,0,0,1,0
21.1,79,2,0.2,10.42,0,0,0,0,1,0
20.8,86,1,0,12.08,0,0,0,0,1,0
21,87,0.8,0.1,13.67,0,0,0,0,1,0
21.1,83,1.4,0.4,11.83,0,0,0,0,1,0
20.8,83,1.8,0.3,12.33,0,0,0,0,1,0
20.4,84,1.2,0.3,13.17,0,0,0,0,1,0
19.6,84,1,0.1,11.75,0,0,0,1,0,0
18.6,79,1.6,0.2,11.92,0,0,0,1,0,0
16.8,75,1.4,0.1,10.5,0,0,0,1,0,0
16.6,75,1.2,0.1,9.92,0,0,0,1,0,0
17.8,78,1.4,0,7.92,0,0,0,1,0,0
18.9,80,1.2,0.2,9.92,0,0,0,1,0,0
20.8,78,0,0.1,9.92,0,0,0,0,0,1
22.9,70,2.6,0.2,0,0,1,0,0,1,0
20.8,71,1.8,0,3.67,0,0,0,0,1,0
19,77,1.6,0,7.67,0,0,0,1,0,0
20.7,78,1,0.1,9.5,0,0,0,0,1,0
22.4,79,1,0.1,6.17,0,0,0,0,1,0
24.5,79,1,0.2,8.83,0,0,0,0,1,0
23.5,78,0.4,0.1,8.08,0,0,0,0,1,0
21,81,0.8,0.2,10.33,0,0,0,0,1,0
20.1,80,0.8,0.1,9.83,0,0,0,0,1,0
18.8,77,0.4,0.1,8.5,0,0,0,1,0,0
18.4,74,0.6,0.1,7.92,0,0,0,1,0,0
20.7,71,0.4,0.2,0,0,0,0,0,1,0
20,80,0,0.1,8.42,0,0,0,1,0,1
22.9,81,1.4,0.1,9.17,0,0,0,0,1,0
23.9,79,0,0.4,8.17,0,0,0,0,0,1
21.4,75,0.8,0.2,8.25,0,0,0,0,1,0
19.7,76,0.8,0.1,8.08,0,0,0,1,0,0
19.8,85,2,0.3,12.25,0,0,0,1,0,0
21.7,80,1.8,0.1,10,0,0,0,0,1,0
20.5,71,1.6,0.1,8,0,0,0,0,1,0
19.6,72,2,0.1,4.17,0,0,0,1,0,0
19.8,73,0.6,0.1,5.5,0,0,0,1,0,0
19.8,72,0.8,0.2,7.42,0,0,0,1,0,0
19.4,69,0.2,0.1,6.42,0,1,0,0,0,0
18.4,67,1.4,0.1,6.33,0,1,0,0,0,0
17.8,66,0.2,0.1,5.58,0,1,0,0,0,0
18.8,68,1.8,0.1,4.08,0,1,0,0,0,0
19,70,0.4,0.1,5.33,0,1,0,1,0,0
19,69,0,0.2,5.5,0,1,0,0,0,1
19.1,68,0.4,0.1,4.92,0,1,0,0,0,0
19.4,69,0,0.3,2,0,1,0,0,0,1
20.6,70,0.4,0.1,2.83,0,1,0,0,1,0
20.2,72,0.8,0.2,5.17,0,0,0,0,1,0
20.9,69,0,0.1,5.08,0,1,0,0,0,1
21.6,70,0.8,0.1,4.58,0,1,0,0,1,0
22.2,69,0,0.1,5.92,0,1,0,0,0,1
22.2,71,0.4,0.2,5.5,0,0,0,0,1,0
22.6,71,0.4,0.1,7.08,0,0,0,0,1,0
22.1,71,0,0.1,8.58,0,0,0,0,0,1
21.7,69,0.2,0.2,5.5,0,1,0,0,1,0
21.6,68,0.2,0.2,1.58,0,1,0,0,1,0
23.5,67,0.4,0.1,1,0,1,0,0,1,0
22.1,73,0,0.3,4.83,0,0,0,0,0,1
22.2,75,0,0.1,7.83,0,0,0,0,0,1
23.5,74,0,0.3,7.58,0,0,0,0,0,1
23.1,68,0,0.1,5.92,0,1,0,0,0,1
23.2,70,0,0.3,7.08,0,1,0,0,0,1
23.8,64,0.4,0.3,6.17,0,1,0,0,1,0
25.3,55,0,0.1,0,0,0,1,0,0,0
25.6,51,0,0.3,0,0,0,1,0,0,0
23.4,54,0,0.1,0,0,0,1,0,0,0
23.7,58,0,0.2,0,0,0,1,0,0,0
24.1,59,0,0.3,0,0,0,1,0,0,0
24.6,59,0,0.2,0,0,0,1,0,0,0
25.3,58,0,0.1,1.75,0,0,1,0,0,0
26.5,58,0,0.2,0,0,0,1,0,0,0
25.2,58,0,0.5,0.92,0,0,1,0,0,0
21.6,55,0,0.3,1.08,0,0,1,0,0,0
21.7,61,0,0.2,4.67,0,1,0,0,0,1
23.6,59,0,0.1,5,0,0,1,0,0,0
24.5,54,0,0.1,0,0,0,1,0,0,0
25.2,50,0,0.2,0,0,0,1,0,0,0
27.2,48,0,0.2,0,0,0,1,0,0,0
26.8,50,0,0.1,0,0,0,1,0,0,0
26.8,50,0,0.4,0,0,0,1,0,0,0
25.4,52,0,0.4,0,0,0,1,0,0,0
25.4,52,0,0.3,0,0,0,1,0,0,0
24.8,60,0,0.7,6,0,1,1,0,0,1
24.2,57,0,0.4,2,0,0,1,0,0,0
25.5,53,0,0.2,1.5,0,0,1,0,0,0
27.1,46,0,0.3,0,0,0,1,0,0,0
28.7,49,0,0.2,0.08,0,0,1,0,0,0
28.6,55,0,0.4,0,0,0,1,0,0,0
26.9,68,3.4,0.3,5.17,0,0,0,0,1,0
27.2,68,0.8,0.3,7,0,0,0,0,1,0
27.1,52,0,0.2,0,0,0,1,0,0,0
26.2,40,0,0.4,0.17,0,0,0,0,0,0
26.3,39,0,0.3,0,0,0,0,0,0,0
26.9,41,0,0.2,0,0,0,0,0,0,0
27.7,48,0,0.3,0,0,0,1,0,0,0
29.3,44,0,0.3,0,0,0,0,0,0,0
29.5,45,0,0.4,0,0,0,1,0,0,0
30.3,49,0,0.4,0,0,0,1,0,0,0
29.9,44,0,0.4,0,0,0,0,0,0,0
28.3,32,0,0.5,0,0,0,0,0,0,0
28.2,36,0,0.8,0,0,0,0,0,0,0
28.1,39,0,0.6,0,0,0,0,0,0,0
28.4,52,0,0.5,0,0,0,1,0,0,0
28.7,47,0,0.5,0,0,0,1,0,0,0
29.6,48,0,0.4,0,0,0,1,0,0,0
30.5,44,0,0.6,0,0,0,0,0,0,0
28.6,33,0,1,0,0,0,0,0,0,0
27.3,43,0,1,0,0,0,0,0,0,0
27.2,55,0.2,1.1,0.17,0,0,1,0,1,0
28.5,54,0.6,0.9,1.83,0,0,0,0,1,0
28.9,38,0,0.5,0,0,0,0,0,0,0
28.8,31,0,0.4,0,0,0,0,0,0,0
29.1,35,0,0.3,0,0,0,0,0,0,0
29.6,33,0,0.3,0,0,0,0,0,0,0
29.9,37,0,0.2,0,0,0,0,0,0,0
31.3,40,0,0.5,0,0,0,0,0,0,0
30.1,53,0,0.8,0,0,0,1,0,0,0
30.4,57,0,0.8,0,0,0,1,0,0,0
31.3,45,0,0.5,0,0,0,1,0,0,0
30.6,40,0,0.5,0.42,0,0,0,0,0,0
30.1,34,0,0.7,0,0,0,0,0,0,0
30.4,45,0,0.4,0,0,0,1,0,0,0
32.2,53,0,0.5,0,0,0,1,0,0,0
31.4,59,10.4,0.6,5.58,0,0,0,0,0,0
29.4,49,0,0.4,0,0,0,1,0,0,0
30.2,38,0,0.3,0,0,0,0,0,0,0
29.5,40,0,0.3,0,0,0,0,0,0,0
29.5,41,0,0.5,0,0,0,0,0,0,0
29.9,33,0,0.6,0,0,0,0,0,0,0
30.1,44,0,0.4,0,0,0,0,0,0,0
30.9,39,0,0.4,0,0,0,0,0,0,0
30.4,41,0,0.4,0,0,0,0,0,0,0
31.2,32,0,0.2,0,0,0,0,0,0,0
30.9,33,0,0.3,0,0,0,0,0,0,0
31.6,32,0,0.6,0,0,0,0,0,0,0
30.9,33,0,0.4,0,0,0,0,0,0,0
30.8,34,0,0.2,0,0,0,0,0,0,0
29,46,0,0.2,0,0,0,1,0,0,0
29,51,0,0.2,0,0,0,1,0,0,0
29,45,0,0.3,0,0,0,1,0,0,0
29,44,0,0.2,0,0,0,0,0,0,0
29,46,0,0.1,0,0,0,1,0,0,0
30.3,46,0,0.3,0,0,0,1,0,0,0
30.8,37,0,0.3,0,0,0,0,0,0,0
29.4,46,0,0.2,0,0,0,1,0,0,0
30.4,47,0,0.2,0,0,0,1,0,0,0
32.1,41,0,0.1,0,0,0,0,0,0,0
31.6,36,0,0.3,0,0,0,0,0,0,0
31.7,35,0,0.3,0,0,0,0,0,0,0
29.6,35,0,0.2,0,0,0,0,0,0,0
30.5,47,0,0.1,0,0,0,1,0,0,0
30.6,50,0,0.5,0,0,0,1,0,0,0
30.9,50,0,0.3,0,0,0,1,0,0,0
30.9,51,0,0.2,0,0,0,1,0,0,0
31.1,50,0,0.2,0,0,0,1,0,0,0
32.8,43,0,0.1,0,0,0,0,0,0,0
31.8,41,0,0.1,0,0,0,0,0,0,0
31.6,46,0,0.3,0,0,0,1,0,0,0
30.4,53,0,0.3,0,0,0,1,0,0,0
33,56,0,0.3,0,0,0,1,0,0,0
31.1,65,0,1.9,0,0,0,0,0,0,1
30.5,64,0.6,1.9,0,0,0,0,0,0,0
30.1,64,0.2,2.1,0,0,0,0,0,0,0
29.7,64,2.4,2.5,0,0,0,0,0,1,0
30.2,62,4.2,2.1,0,0,0,0,0,0,0
30.2,64,0.2,1.8,0,0,0,0,0,0,0
30.7,63,0,1.3,0,0,0,0,0,0,1
30.5,61,1.2,1.4,0,0,0,0,0,0,0
30,60,1.2,1.3,0,0,0,0,0,1,0
28.2,74,20.8,1,4.25,0,0,0,0,1,0
28.3,78,0.2,0.5,1.17,0,0,0,0,1,0
29,75,0.2,0.7,0,0,0,0,0,1,0
29.4,66,0,1,0,0,0,0,0,0,1
29.2,68,0,1.7,0,0,0,0,0,0,1
28.8,70,0,1.7,0,0,0,0,0,0,1
28.1,72,0,1.7,0,0,0,0,0,0,1
28.8,70,0,1.1,0,0,0,0,0,0,1
29.6,70,0,0.9,0,0,0,0,0,0,1
28.7,77,4.6,0.4,8.92,0,0,0,0,1,0
26.8,86,73.8,0.4,11.83,1,0,0,0,1,0
26.3,90,10.8,0.3,11.5,1,0,0,0,1,0
25,95,6,0.1,11,1,0,0,0,0,0
25,96,29.4,0.4,12.92,0,0,0,0,0,0
24.2,98,9.2,0.3,16.33,0,0,0,0,0,0
24.4,96,11,0.9,11.83,0,0,0,0,0,0
26.3,88,0,0.7,0,1,0,0,0,0,0
25.6,92,6.2,0.4,4.83,1,0,0,0,0,0
25.5,93,8.8,0.1,10.08,1,0,0,0,0,0
25.7,92,4,0.7,4.08,1,0,0,0,0,0
26.3,88,0.4,1.1,8.83,1,0,0,0,1,0
26.8,86,0,1.3,0,1,0,0,0,0,0
25.5,93,6,1.1,5,1,0,0,0,0,0
25.3,88,0,1.8,0,1,0,0,0,0,0
25.8,85,0,1.4,0,1,0,0,0,0,0
27,84,0,0.2,0,1,0,0,0,0,0
26.9,87,0,0.8,0,1,0,0,0,0,0
26.8,86,0.2,0.9,0,1,0,0,0,1,0
26.8,85,0,1.3,0,1,0,0,0,0,0
26.4,86,0,1.3,0,1,0,0,0,0,0
26.4,85,2,1.2,2.08,1,0,0,0,1,0
23.7,95,3.2,0.6,10.42,0,0,0,0,0,0
24.5,93,2,1.3,2.58,1,0,0,0,0,0
26.3,85,0,1.3,0,1,0,0,0,0,0
25.1,89,2.2,1,9,1,0,0,0,1,0
24.7,90,0.4,1.1,7.08,1,0,0,0,1,0
25.9,87,0.4,1.2,0.08,1,0,0,0,1,0
25,90,1,1.3,0.17,1,0,0,0,1,0
25.3,88,0.6,1.2,3.25,1,0,0,0,1,0
25.5,89,1.6,1,1.33,1,0,0,0,1,0
25.8,88,0,1.3,0,1,0,0,0,0,0
26.3,82,0.2,1.6,0,1,0,0,0,1,0
26.1,81,0,1.3,0,1,0,0,0,0,0
26.2,84,0,1,0.08,1,0,0,0,0,0
27.3,81,0,1,0.5,1,0,0,0,0,0
26.8,83,1,1.2,7,1,0,0,0,1,0
26.3,84,0,1.1,8.42,1,0,0,0,0,0
26.4,82,0,1.3,6.08,1,0,0,0,0,0
26.6,85,0.2,1,7.42,1,0,0,0,1,0
25.9,88,0.8,1.3,9.58,1,0,0,0,1,0
24.5,95,13.4,0.9,7.5,1,0,0,0,0,0
24.1,97,1,1.1,0,0,0,0,0,0,0
24.6,94,1.8,1.5,0.08,1,0,0,0,0,0
